word	nodeType	synsetCount	unit
k*ll	VERB	0	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
live	VERB	19	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
fight	VERB	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
believe	VERB	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
stop	VERB	22	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
conclude	VERB	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
be	VERB	14	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
separate	VERB	19	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
leave	VERB	17	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
obsess	VERB	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
develop	VERB	21	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
put	VERB	10	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
thank	VERB	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
introduce	VERB	10	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
wake	VERB	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
arrest	VERB	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
forgive	VERB	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
make	VERB	51	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
forget	VERB	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
let	VERB	8	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
go	VERB	35	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
pay	VERB	12	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
complain	VERB	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
choose	VERB	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
bring	VERB	11	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
deal	VERB	22	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
see	VERB	25	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
call	VERB	41	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
talk	VERB	11	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
grow	VERB	10	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
stop	VERB	22	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
show	VERB	16	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
want	VERB	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
ride	VERB	16	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
understand	VERB	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
want	VERB	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
ride	VERB	16	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
lack	VERB	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
reform	VERB	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
create	VERB	6	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
rob	VERB	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
make	VERB	51	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
want	VERB	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
ride	VERB	16	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
let	VERB	8	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
ride	VERB	16	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
want	VERB	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
ride	VERB	16	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
understand	VERB	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
fill	VERB	11	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
want	VERB	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
go	VERB	35	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
take	VERB	44	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
take	VERB	44	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
have	VERB	20	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
pee	VERB	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
know	VERB	12	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
feel	VERB	17	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
imitate	VERB	3	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
go	VERB	35	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
have	VERB	20	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
understand	VERB	5	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
wake	VERB	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
have	VERB	20	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
wake	VERB	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
study	VERB	16	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
oversleep	VERB	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
see	VERB	25	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
disappoint	VERB	1	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
wake	VERB	9	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
arrive	VERB	2	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
explode	VERB	10	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
make	VERB	51	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
stop	VERB	22	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
beg	VERB	4	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
get	VERB	37	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
get	VERB	37	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
lose	VERB	11	02x03_-_Mission_and_Family-The_Elegant_Bondman-The_Heart_of_a_Child
whisper	VERB	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
appear	VERB	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
serve	VERB	16	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
eat	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
become	VERB	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
eat	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
vie	VERB	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
order	VERB	24	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
serialize	VERB	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
meet	VERB	15	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
know	VERB	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
see	VERB	25	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
love	VERB	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
come	VERB	22	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
go	VERB	35	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
look	VERB	14	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
ignore	VERB	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
separate	VERB	19	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
end	VERB	18	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
damage	VERB	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
hear	VERB	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
divide	VERB	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
mean	VERB	16	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
have	VERB	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
do	VERB	16	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
end	VERB	18	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
have	VERB	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
study	VERB	16	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
hear	VERB	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
take	VERB	44	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
hear	VERB	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
appear	VERB	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
rumor	VERB	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
talk	VERB	11	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
know	VERB	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
eat	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
let	VERB	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
hurry	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
go	VERB	35	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
eat	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
sound	VERB	24	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
hurt	VERB	14	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
rely	VERB	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
want	VERB	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
have	VERB	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
hurry	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
run	VERB	57	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
shut	VERB	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
be	VERB	14	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
serve	VERB	16	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
let	VERB	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
have	VERB	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
take	VERB	44	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
sell	VERB	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
wonder	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
get	VERB	37	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
give	VERB	45	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
plan	VERB	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
eat	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
buy	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
give	VERB	45	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
get	VERB	37	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
end	VERB	18	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
have	VERB	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
sing	VERB	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
give	VERB	45	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
be	VERB	14	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
take	VERB	44	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
let	VERB	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
call	VERB	41	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
be	VERB	14	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
become	VERB	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
get	VERB	37	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
bring	VERB	11	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
play	VERB	52	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
know	VERB	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
avoid	VERB	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
got	VERB	36	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
let	VERB	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
begin	VERB	11	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
pass	VERB	43	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
take	VERB	44	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
lose	VERB	11	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
waste	VERB	16	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
play	VERB	52	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
draw	VERB	45	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
have	VERB	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
have	VERB	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
reveal	VERB	3	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
stand	VERB	24	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
hide	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
go	VERB	35	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
pick	VERB	21	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
do	VERB	16	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
have	VERB	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
leave	VERB	17	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
hold	VERB	45	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
cheat	VERB	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
mark	VERB	30	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
stop	VERB	22	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
accuse	VERB	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
cheat	VERB	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
leave	VERB	17	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
read	VERB	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
get	VERB	37	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
carry	VERB	41	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
go	VERB	35	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
let	VERB	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
do	VERB	16	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
let	VERB	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
play	VERB	52	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
switch	VERB	14	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
dare	VERB	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
cheat	VERB	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
have	VERB	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
find	VERB	18	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
come	VERB	22	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
pick	VERB	21	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
have	VERB	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
pick	VERB	21	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
use	VERB	13	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
punch	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
expel	VERB	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
fail	VERB	11	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
need	VERB	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
pick	VERB	21	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
pick	VERB	21	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
read	VERB	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
get	VERB	37	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
wait	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
tell	VERB	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
read	VERB	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
have	VERB	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
shut	VERB	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
do	VERB	16	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
do	VERB	16	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
decide	VERB	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
win	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
look	VERB	14	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
have	VERB	20	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
deceive	VERB	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
pick	VERB	21	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
lose	VERB	11	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
eat	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
fail	VERB	11	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
look	VERB	14	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
pick	VERB	21	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
shut	VERB	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
split	VERB	18	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
want	VERB	9	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
become	VERB	4	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
eat	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
eat	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
let	VERB	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
eat	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
let	VERB	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
enjoy	VERB	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
get	VERB	37	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
begin	VERB	11	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
go	VERB	35	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
look	VERB	14	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
let	VERB	8	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
work	VERB	34	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
go	VERB	35	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
sulk	VERB	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
improve	VERB	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
be	VERB	14	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
dock	VERB	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
score	VERB	18	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
study	VERB	16	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
learn	VERB	6	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
be	VERB	14	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
use	VERB	13	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
be	VERB	14	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
delve	VERB	1	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
try	VERB	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
make	VERB	51	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
ask	VERB	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
give	VERB	45	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
specialize	VERB	5	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
eliminate	VERB	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
know	VERB	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
say	VERB	12	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
eliminate	VERB	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
operate	VERB	7	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
exist	VERB	2	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
purge	VERB	10	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
be	VERB	14	02x04_-_The_Pastry_of_Knowledge-The_Informant_s_Great_Romance_Plan_II
